country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($)
Croatia,2008,female,55-74 years,72,536698,13.42,"70,481,451,449",16680
Croatia,2008,female,35-54 years,47,638100,7.37,"70,481,451,449",16680
Croatia,2008,female,25-34 years,9,305383,2.95,"70,481,451,449",16680
Croatia,2008,female,15-24 years,7,272369,2.57,"70,481,451,449",16680
Croatia,2008,male,5-14 years,3,242691,1.24,"70,481,451,449",16680
Croatia,2008,female,5-14 years,1,231806,0.43,"70,481,451,449",16680
Croatia,2009,male,75+ years,107,110100,97.18,"62,703,143,057",14872
Croatia,2009,male,55-74 years,199,455148,43.72,"62,703,143,057",14872
Croatia,2009,male,35-54 years,220,628629,35,"62,703,143,057",14872
Croatia,2009,female,75+ years,53,216621,24.47,"62,703,143,057",14872
Croatia,2009,male,15-24 years,45,278610,16.15,"62,703,143,057",14872
Croatia,2009,male,25-34 years,44,316164,13.92,"62,703,143,057",14872
Croatia,2009,female,55-74 years,63,537865,11.71,"62,703,143,057",14872
Croatia,2009,female,35-54 years,45,634366,7.09,"62,703,143,057",14872
Croatia,2009,female,25-34 years,7,306319,2.29,"62,703,143,057",14872
Croatia,2009,female,15-24 years,4,267054,1.5,"62,703,143,057",14872
Croatia,2009,male,5-14 years,3,238176,1.26,"62,703,143,057",14872
Croatia,2009,female,5-14 years,0,226998,0,"62,703,143,057",14872
Croatia,2010,male,75+ years,99,114205,86.69,"59,829,574,391",14232
Croatia,2010,male,55-74 years,215,461893,46.55,"59,829,574,391",14232
Croatia,2010,male,35-54 years,186,621977,29.9,"59,829,574,391",14232
Croatia,2010,female,75+ years,46,221668,20.75,"59,829,574,391",14232
Croatia,2010,male,15-24 years,40,272848,14.66,"59,829,574,391",14232
Croatia,2010,male,25-34 years,44,316471,13.9,"59,829,574,391",14232
Croatia,2010,female,55-74 years,75,541827,13.84,"59,829,574,391",14232
Croatia,2010,female,35-54 years,50,627682,7.97,"59,829,574,391",14232
Croatia,2010,female,15-24 years,13,261670,4.97,"59,829,574,391",14232
Croatia,2010,female,25-34 years,7,306249,2.29,"59,829,574,391",14232
Croatia,2010,female,5-14 years,1,222940,0.45,"59,829,574,391",14232
Croatia,2010,male,5-14 years,0,234533,0,"59,829,574,391",14232
Croatia,2011,male,75+ years,95,118029,80.49,"62,375,044,443",14890
Croatia,2011,male,55-74 years,188,467142,40.24,"62,375,044,443",14890
Croatia,2011,male,35-54 years,148,616577,24,"62,375,044,443",14890
Croatia,2011,male,25-34 years,63,314331,20.04,"62,375,044,443",14890
Croatia,2011,female,75+ years,43,225925,19.03,"62,375,044,443",14890
Croatia,2011,female,55-74 years,68,545430,12.47,"62,375,044,443",14890
Croatia,2011,male,15-24 years,24,269755,8.9,"62,375,044,443",14890
Croatia,2011,female,35-54 years,52,621895,8.36,"62,375,044,443",14890
Croatia,2011,female,25-34 years,11,304202,3.62,"62,375,044,443",14890
Croatia,2011,female,15-24 years,8,258495,3.09,"62,375,044,443",14890
Croatia,2011,male,5-14 years,2,229413,0.87,"62,375,044,443",14890
Croatia,2011,female,5-14 years,0,217835,0,"62,375,044,443",14890
Croatia,2012,male,75+ years,99,122607,80.75,"56,565,475,275",13952
Croatia,2012,male,55-74 years,207,465550,44.46,"56,565,475,275",13952
Croatia,2012,male,35-54 years,201,591018,34.01,"56,565,475,275",13952
Croatia,2012,female,75+ years,46,232222,19.81,"56,565,475,275",13952
Croatia,2012,male,25-34 years,51,294314,17.33,"56,565,475,275",13952
Croatia,2012,male,15-24 years,35,256849,13.63,"56,565,475,275",13952
Croatia,2012,female,55-74 years,73,541956,13.47,"56,565,475,275",13952
Croatia,2012,female,35-54 years,42,594104,7.07,"56,565,475,275",13952
Croatia,2012,female,25-34 years,13,283419,4.59,"56,565,475,275",13952
Croatia,2012,female,15-24 years,5,245431,2.04,"56,565,475,275",13952
Croatia,2012,male,5-14 years,3,219008,1.37,"56,565,475,275",13952
Croatia,2012,female,5-14 years,1,207818,0.48,"56,565,475,275",13952
Croatia,2013,male,75+ years,85,126153,67.38,"58,085,856,019",14362
Croatia,2013,male,55-74 years,174,469173,37.09,"58,085,856,019",14362
Croatia,2013,male,35-54 years,186,587482,31.66,"58,085,856,019",14362
Croatia,2013,male,25-34 years,59,291832,20.22,"58,085,856,019",14362
Croatia,2013,male,15-24 years,41,254643,16.1,"58,085,856,019",14362
Croatia,2013,female,75+ years,35,237107,14.76,"58,085,856,019",14362
Croatia,2013,female,55-74 years,48,544041,8.82,"58,085,856,019",14362
Croatia,2013,female,35-54 years,48,589432,8.14,"58,085,856,019",14362
Croatia,2013,female,25-34 years,9,281138,3.2,"58,085,856,019",14362
Croatia,2013,female,15-24 years,6,243263,2.47,"58,085,856,019",14362
Croatia,2013,male,5-14 years,1,215702,0.46,"58,085,856,019",14362
Croatia,2013,female,5-14 years,0,204491,0,"58,085,856,019",14362
Croatia,2014,male,75+ years,97,129205,75.07,"57,629,518,806",14299
Croatia,2014,male,55-74 years,193,473836,40.73,"57,629,518,806",14299
Croatia,2014,male,35-54 years,167,582938,28.65,"57,629,518,806",14299
Croatia,2014,female,75+ years,42,240853,17.44,"57,629,518,806",14299
Croatia,2014,male,15-24 years,37,251460,14.71,"57,629,518,806",14299
Croatia,2014,male,25-34 years,42,287190,14.62,"57,629,518,806",14299
Croatia,2014,female,55-74 years,71,547211,12.97,"57,629,518,806",14299
Croatia,2014,female,35-54 years,49,583896,8.39,"57,629,518,806",14299
Croatia,2014,female,15-24 years,12,240071,5,"57,629,518,806",14299
Croatia,2014,female,25-34 years,11,277195,3.97,"57,629,518,806",14299
Croatia,2014,female,5-14 years,1,202723,0.49,"57,629,518,806",14299
Croatia,2014,male,5-14 years,0,213874,0,"57,629,518,806",14299
Croatia,2015,male,75+ years,104,131896,78.85,"49,425,513,611",12351
Croatia,2015,male,55-74 years,207,476580,43.43,"49,425,513,611",12351
Croatia,2015,male,35-54 years,155,575410,26.94,"49,425,513,611",12351
Croatia,2015,female,75+ years,56,243369,23.01,"49,425,513,611",12351
Croatia,2015,male,25-34 years,41,280212,14.63,"49,425,513,611",12351
Croatia,2015,male,15-24 years,34,247562,13.73,"49,425,513,611",12351
Croatia,2015,female,55-74 years,75,548940,13.66,"49,425,513,611",12351
Croatia,2015,female,35-54 years,51,576262,8.85,"49,425,513,611",12351
Croatia,2015,female,25-34 years,7,271005,2.58,"49,425,513,611",12351
Croatia,2015,female,15-24 years,6,236301,2.54,"49,425,513,611",12351
Croatia,2015,female,5-14 years,2,201507,0.99,"49,425,513,611",12351
Croatia,2015,male,5-14 years,1,212625,0.47,"49,425,513,611",12351
Cuba,2005,male,75+ years,191,226455,84.34,"42,643,836,075",4017
Cuba,2005,male,55-74 years,269,854212,31.49,"42,643,836,075",4017
Cuba,2005,male,35-54 years,387,1767040,21.9,"42,643,836,075",4017
Cuba,2005,female,75+ years,47,291039,16.15,"42,643,836,075",4017
Cuba,2005,male,25-34 years,136,882091,15.42,"42,643,836,075",4017
Cuba,2005,female,55-74 years,117,882355,13.26,"42,643,836,075",4017
Cuba,2005,male,15-24 years,56,803964,6.97,"42,643,836,075",4017
Cuba,2005,female,35-54 years,114,1755272,6.49,"42,643,836,075",4017
Cuba,2005,female,15-24 years,36,772943,4.66,"42,643,836,075",4017
Cuba,2005,female,25-34 years,34,858988,3.96,"42,643,836,075",4017
Cuba,2005,male,5-14 years,7,783620,0.89,"42,643,836,075",4017
Cuba,2005,female,5-14 years,3,738427,0.41,"42,643,836,075",4017
Cuba,2006,male,75+ years,205,234264,87.51,"52,742,800,000",4951
Cuba,2006,male,55-74 years,318,875342,36.33,"52,742,800,000",4951
Cuba,2006,male,35-54 years,388,1804028,21.51,"52,742,800,000",4951
Cuba,2006,male,25-34 years,138,838869,16.45,"52,742,800,000",4951
Cuba,2006,female,75+ years,39,301101,12.95,"52,742,800,000",4951
Cuba,2006,female,55-74 years,91,903899,10.07,"52,742,800,000",4951
Cuba,2006,male,15-24 years,52,815065,6.38,"52,742,800,000",4951
Cuba,2006,female,35-54 years,98,1794025,5.46,"52,742,800,000",4951
Cuba,2006,female,25-34 years,27,816467,3.31,"52,742,800,000",4951
Cuba,2006,female,15-24 years,17,781124,2.18,"52,742,800,000",4951
Cuba,2006,male,5-14 years,2,767105,0.26,"52,742,800,000",4951
Cuba,2006,female,5-14 years,1,722349,0.14,"52,742,800,000",4951
Cuba,2007,male,75+ years,186,241393,77.05,"58,603,900,000",5488
Cuba,2007,male,55-74 years,329,899694,36.57,"58,603,900,000",5488
Cuba,2007,male,35-54 years,370,1836069,20.15,"58,603,900,000",5488
Cuba,2007,female,75+ years,49,310509,15.78,"58,603,900,000",5488
Cuba,2007,male,25-34 years,105,795644,13.2,"58,603,900,000",5488
Cuba,2007,female,55-74 years,87,929079,9.36,"58,603,900,000",5488
Cuba,2007,male,15-24 years,49,821914,5.96,"58,603,900,000",5488
Cuba,2007,female,35-54 years,93,1827402,5.09,"58,603,900,000",5488
Cuba,2007,female,25-34 years,22,774006,2.84,"58,603,900,000",5488
Cuba,2007,female,15-24 years,15,784753,1.91,"58,603,900,000",5488
Cuba,2007,male,5-14 years,2,750899,0.27,"58,603,900,000",5488
Cuba,2007,female,5-14 years,0,706661,0,"58,603,900,000",5488
Cuba,2008,male,75+ years,199,248256,80.16,"60,806,300,000",5686
Cuba,2008,male,55-74 years,320,925603,34.57,"60,806,300,000",5686
Cuba,2008,male,35-54 years,407,1862869,21.85,"60,806,300,000",5686
Cuba,2008,female,55-74 years,130,956092,13.6,"60,806,300,000",5686
Cuba,2008,male,25-34 years,89,756363,11.77,"60,806,300,000",5686
Cuba,2008,female,75+ years,37,319741,11.57,"60,806,300,000",5686
Cuba,2008,male,15-24 years,51,824271,6.19,"60,806,300,000",5686
Cuba,2008,female,35-54 years,99,1855207,5.34,"60,806,300,000",5686
Cuba,2008,female,15-24 years,24,783884,3.06,"60,806,300,000",5686
Cuba,2008,female,25-34 years,18,735356,2.45,"60,806,300,000",5686
Cuba,2008,female,5-14 years,2,691240,0.29,"60,806,300,000",5686
Cuba,2008,male,5-14 years,1,734932,0.14,"60,806,300,000",5686
Cuba,2009,male,75+ years,210,255440,82.21,"62,080,000,000",5797
Cuba,2009,male,55-74 years,318,950445,33.46,"62,080,000,000",5797
Cuba,2009,male,35-54 years,428,1884290,22.71,"62,080,000,000",5797
Cuba,2009,male,25-34 years,122,726718,16.79,"62,080,000,000",5797
Cuba,2009,female,75+ years,44,329543,13.35,"62,080,000,000",5797
Cuba,2009,female,55-74 years,131,982121,13.34,"62,080,000,000",5797
Cuba,2009,male,15-24 years,62,822661,7.54,"62,080,000,000",5797
Cuba,2009,female,35-54 years,123,1877452,6.55,"62,080,000,000",5797
Cuba,2009,female,25-34 years,23,705886,3.26,"62,080,000,000",5797
Cuba,2009,female,15-24 years,12,779355,1.54,"62,080,000,000",5797
Cuba,2009,female,5-14 years,3,675592,0.44,"62,080,000,000",5797
Cuba,2009,male,5-14 years,1,718727,0.14,"62,080,000,000",5797
Cuba,2010,male,75+ years,206,263320,78.23,"64,328,000,000",5997
Cuba,2010,male,55-74 years,374,972763,38.45,"64,328,000,000",5997
Cuba,2010,male,35-54 years,476,1899890,25.05,"64,328,000,000",5997
Cuba,2010,male,25-34 years,102,710089,14.36,"64,328,000,000",5997
Cuba,2010,female,55-74 years,142,1005594,14.12,"64,328,000,000",5997
Cuba,2010,female,75+ years,40,340480,11.75,"64,328,000,000",5997
Cuba,2010,male,15-24 years,67,817305,8.2,"64,328,000,000",5997
Cuba,2010,female,35-54 years,105,1893737,5.54,"64,328,000,000",5997
Cuba,2010,female,25-34 years,17,688810,2.47,"64,328,000,000",5997
Cuba,2010,female,15-24 years,18,771457,2.33,"64,328,000,000",5997
Cuba,2010,female,5-14 years,7,660046,1.06,"64,328,000,000",5997
Cuba,2010,male,5-14 years,4,702357,0.57,"64,328,000,000",5997
Cuba,2011,male,75+ years,236,273331,86.34,"68,990,000,000",6419
Cuba,2011,male,55-74 years,345,987980,34.92,"68,990,000,000",6419
Cuba,2011,male,35-54 years,441,1909690,23.09,"68,990,000,000",6419
Cuba,2011,male,25-34 years,113,707701,15.97,"68,990,000,000",6419
Cuba,2011,female,75+ years,50,352169,14.2,"68,990,000,000",6419
Cuba,2011,female,55-74 years,123,1022839,12.03,"68,990,000,000",6419
Cuba,2011,male,15-24 years,75,808772,9.27,"68,990,000,000",6419
Cuba,2011,female,35-54 years,106,1903248,5.57,"68,990,000,000",6419
Cuba,2011,female,25-34 years,20,686162,2.91,"68,990,000,000",6419
Cuba,2011,female,15-24 years,13,761258,1.71,"68,990,000,000",6419
Cuba,2011,male,5-14 years,4,687609,0.58,"68,990,000,000",6419
Cuba,2011,female,5-14 years,3,647275,0.46,"68,990,000,000",6419
Cuba,2012,male,75+ years,245,283396,86.45,"73,141,000,000",6791
Cuba,2012,male,55-74 years,357,1000596,35.68,"73,141,000,000",6791
Cuba,2012,male,35-54 years,412,1913864,21.53,"73,141,000,000",6791
Cuba,2012,male,25-34 years,108,718645,15.03,"73,141,000,000",6791
Cuba,2012,female,75+ years,52,364108,14.28,"73,141,000,000",6791
Cuba,2012,female,55-74 years,107,1037368,10.31,"73,141,000,000",6791
Cuba,2012,male,15-24 years,71,795384,8.93,"73,141,000,000",6791
Cuba,2012,female,35-54 years,94,1906959,4.93,"73,141,000,000",6791
Cuba,2012,female,15-24 years,25,746677,3.35,"73,141,000,000",6791
Cuba,2012,female,25-34 years,16,696377,2.3,"73,141,000,000",6791
Cuba,2012,male,5-14 years,6,672968,0.89,"73,141,000,000",6791
Cuba,2012,female,5-14 years,2,634193,0.32,"73,141,000,000",6791
Cuba,2013,male,75+ years,216,293384,73.62,"77,148,000,000",7148
Cuba,2013,male,55-74 years,401,1014211,39.54,"77,148,000,000",7148
Cuba,2013,male,35-54 years,436,1911139,22.81,"77,148,000,000",7148
Cuba,2013,female,75+ years,49,376280,13.02,"77,148,000,000",7148
Cuba,2013,male,25-34 years,96,738010,13.01,"77,148,000,000",7148
Cuba,2013,female,55-74 years,111,1052791,10.54,"77,148,000,000",7148
Cuba,2013,male,15-24 years,47,778739,6.04,"77,148,000,000",7148
Cuba,2013,female,35-54 years,94,1903641,4.94,"77,148,000,000",7148
Cuba,2013,female,25-34 years,20,714544,2.8,"77,148,000,000",7148
Cuba,2013,female,15-24 years,20,729372,2.74,"77,148,000,000",7148
Cuba,2013,male,5-14 years,5,659106,0.76,"77,148,000,000",7148
Cuba,2013,female,5-14 years,4,621473,0.64,"77,148,000,000",7148
Cuba,2014,male,75+ years,221,303110,72.91,"80,656,100,000",7459
Cuba,2014,male,55-74 years,348,1034381,33.64,"80,656,100,000",7459
Cuba,2014,male,35-54 years,409,1899900,21.53,"80,656,100,000",7459
Cuba,2014,female,75+ years,51,388520,13.13,"80,656,100,000",7459
Cuba,2014,male,25-34 years,97,758006,12.8,"80,656,100,000",7459
Cuba,2014,female,55-74 years,116,1074729,10.79,"80,656,100,000",7459
Cuba,2014,male,15-24 years,62,761440,8.14,"80,656,100,000",7459
Cuba,2014,female,35-54 years,107,1891607,5.66,"80,656,100,000",7459
Cuba,2014,female,15-24 years,19,711945,2.67,"80,656,100,000",7459
Cuba,2014,female,25-34 years,12,732841,1.64,"80,656,100,000",7459
Cuba,2014,male,5-14 years,9,646878,1.39,"80,656,100,000",7459
Cuba,2014,female,5-14 years,2,610054,0.33,"80,656,100,000",7459
Cuba,2015,male,75+ years,257,312547,82.23,"87,132,800,000",8044
Cuba,2015,male,55-74 years,394,1064263,37.02,"87,132,800,000",8044
Cuba,2015,male,35-54 years,418,1879569,22.24,"87,132,800,000",8044
Cuba,2015,female,75+ years,56,400826,13.97,"87,132,800,000",8044
Cuba,2015,male,25-34 years,82,773518,10.6,"87,132,800,000",8044
Cuba,2015,female,55-74 years,104,1106391,9.4,"87,132,800,000",8044
Cuba,2015,male,15-24 years,56,745157,7.52,"87,132,800,000",8044
Cuba,2015,female,35-54 years,102,1870168,5.45,"87,132,800,000",8044
Cuba,2015,female,25-34 years,21,746139,2.81,"87,132,800,000",8044
Cuba,2015,female,15-24 years,17,696005,2.44,"87,132,800,000",8044
Cuba,2015,male,5-14 years,4,636828,0.63,"87,132,800,000",8044
Cuba,2015,female,5-14 years,0,600657,0,"87,132,800,000",8044
Cyprus,2005,male,55-74 years,4,62661,6.38,"18,703,146,375",26671
Cyprus,2005,female,55-74 years,3,67452,4.45,"18,703,146,375",26671
Cyprus,2005,male,35-54 years,4,99191,4.03,"18,703,146,375",26671
Cyprus,2005,male,25-34 years,2,51837,3.86,"18,703,146,375",26671
Cyprus,2005,male,15-24 years,2,60126,3.33,"18,703,146,375",26671
Cyprus,2005,female,15-24 years,1,57341,1.74,"18,703,146,375",26671
Cyprus,2005,female,35-54 years,1,105435,0.95,"18,703,146,375",26671
Cyprus,2005,female,25-34 years,0,55734,0,"18,703,146,375",26671
Cyprus,2005,female,5-14 years,0,49682,0,"18,703,146,375",26671
Cyprus,2005,female,75+ years,0,22842,0,"18,703,146,375",26671
Cyprus,2005,male,5-14 years,0,52329,0,"18,703,146,375",26671
Cyprus,2005,male,75+ years,0,16633,0,"18,703,146,375",26671
Cyprus,2006,male,55-74 years,5,64866,7.71,"20,403,713,461",28600
Cyprus,2006,male,25-34 years,4,53856,7.43,"20,403,713,461",28600
Cyprus,2006,female,55-74 years,3,69357,4.33,"20,403,713,461",28600
Cyprus,2006,female,35-54 years,3,107098,2.8,"20,403,713,461",28600
Cyprus,2006,male,35-54 years,2,100123,2,"20,403,713,461",28600
Cyprus,2006,female,25-34 years,1,57514,1.74,"20,403,713,461",28600
Cyprus,2006,male,15-24 years,1,61353,1.63,"20,403,713,461",28600
Cyprus,2006,female,15-24 years,0,58243,0,"20,403,713,461",28600
Cyprus,2006,female,5-14 years,0,48947,0,"20,403,713,461",28600
Cyprus,2006,female,75+ years,0,23595,0,"20,403,713,461",28600
Cyprus,2006,male,5-14 years,0,51269,0,"20,403,713,461",28600
Cyprus,2006,male,75+ years,0,17205,0,"20,403,713,461",28600
Cyprus,2007,male,75+ years,2,17897,11.18,"24,077,470,572",33048
Cyprus,2007,male,25-34 years,4,55768,7.17,"24,077,470,572",33048
Cyprus,2007,male,15-24 years,3,63227,4.74,"24,077,470,572",33048
Cyprus,2007,male,55-74 years,3,67267,4.46,"24,077,470,572",33048
Cyprus,2007,female,25-34 years,2,59428,3.37,"24,077,470,572",33048
Cyprus,2007,male,35-54 years,3,101951,2.94,"24,077,470,572",33048
Cyprus,2007,female,55-74 years,1,71415,1.4,"24,077,470,572",33048
Cyprus,2007,female,35-54 years,1,109618,0.91,"24,077,470,572",33048
Cyprus,2007,female,15-24 years,0,60276,0,"24,077,470,572",33048
Cyprus,2007,female,5-14 years,0,47379,0,"24,077,470,572",33048
Cyprus,2007,female,75+ years,0,24362,0,"24,077,470,572",33048
Cyprus,2007,male,5-14 years,0,49978,0,"24,077,470,572",33048
Cyprus,2008,male,35-54 years,16,104052,15.38,"27,839,460,964",37267
Cyprus,2008,male,25-34 years,7,58499,11.97,"27,839,460,964",37267
Cyprus,2008,male,75+ years,2,18436,10.85,"27,839,460,964",37267
Cyprus,2008,female,25-34 years,3,62348,4.81,"27,839,460,964",37267
Cyprus,2008,male,15-24 years,3,64765,4.63,"27,839,460,964",37267
Cyprus,2008,female,35-54 years,5,112837,4.43,"27,839,460,964",37267
Cyprus,2008,male,55-74 years,3,69949,4.29,"27,839,460,964",37267
Cyprus,2008,female,55-74 years,2,73788,2.71,"27,839,460,964",37267
Cyprus,2008,female,15-24 years,0,61894,0,"27,839,460,964",37267
Cyprus,2008,female,5-14 years,0,46407,0,"27,839,460,964",37267
Cyprus,2008,female,75+ years,0,25015,0,"27,839,460,964",37267
Cyprus,2008,male,5-14 years,0,49044,0,"27,839,460,964",37267
Cyprus,2009,male,75+ years,3,19014,15.78,"25,942,622,951",33816
Cyprus,2009,male,25-34 years,6,61663,9.73,"25,942,622,951",33816
Cyprus,2009,male,15-24 years,5,66107,7.56,"25,942,622,951",33816
Cyprus,2009,male,35-54 years,7,105858,6.61,"25,942,622,951",33816
Cyprus,2009,male,55-74 years,4,72713,5.5,"25,942,622,951",33816
Cyprus,2009,female,75+ years,1,25758,3.88,"25,942,622,951",33816
Cyprus,2009,female,35-54 years,4,116224,3.44,"25,942,622,951",33816
Cyprus,2009,female,25-34 years,2,66001,3.03,"25,942,622,951",33816
Cyprus,2009,female,15-24 years,0,63385,0,"25,942,622,951",33816
